"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-04-05 08:30:00,1004.50,53.0,49.5,87,0,167,,,,,,
2020-04-05 08:40:00,1004.40,52.0,48.6,87,0,174,1005.73,52.6,48.8,86,,213
2020-04-05 08:45:00,1004.40,52.0,48.6,87,0,175,1005.73,52.6,48.8,86,,213
2020-04-05 08:50:00,1004.40,52.0,48.6,87,1,169,1005.73,52.6,48.8,86,,213
2020-04-05 08:55:00,1004.30,52.0,48.2,86,0,164,1005.73,52.6,48.8,86,,213
2020-04-05 09:00:00,1004.20,52.0,48.2,86,0,159,,,,,,
2020-04-05 09:15:00,1003.90,52.0,48.2,86,0,164,,,,,,
2020-04-05 09:30:00,1003.70,52.0,48.2,86,0,138,,,,,,
2020-04-05 09:40:00,1003.50,52.0,47.9,85,0,0,1004.93,52.8,48.2,84,,230
2020-04-05 09:45:00,1003.50,52.0,47.9,85,0,0,1004.93,52.8,48.2,84,,230
2020-04-05 09:50:00,1003.50,52.0,47.9,85,0,0,1004.93,52.8,48.2,84,,230
2020-04-05 09:55:00,1003.40,52.0,47.9,85,0,0,1004.93,52.8,48.2,84,,230
2020-04-05 10:00:00,1003.40,52.0,47.9,85,0,163,,,,,,
2020-04-05 10:15:00,1003.20,53.0,48.6,84,0,176,,,,,,
2020-04-05 10:30:00,1003.00,53.0,48.3,83,0,170,,,,,,
2020-04-05 10:40:00,1003.10,53.0,48.6,84,0,148,1004.39,53.2,48.5,84,,213
2020-04-05 10:45:00,1003.00,53.0,48.3,83,1,150,1004.39,53.2,48.5,84,,213
2020-04-05 10:50:00,1003.00,53.0,48.3,83,1,167,1004.39,53.2,48.5,84,,213
2020-04-05 10:55:00,1002.90,54.0,49.6,84,1,183,1004.39,53.2,48.6,84,,213
2020-04-05 11:00:00,1002.80,53.0,48.6,84,0,181,,,,,,
2020-04-05 11:15:00,1002.60,54.0,49.6,84,1,160,,,,,,
2020-04-05 11:30:00,1002.40,53.0,48.6,84,1,167,,,,,,
2020-04-05 11:40:00,1002.30,54.0,49.6,84,1,166,1003.69,53.3,49.1,85,,214
2020-04-05 11:45:00,1002.20,54.0,49.6,84,1,156,1003.69,53.3,49.1,85,,213
2020-04-05 11:50:00,1002.20,54.0,49.6,84,1,157,1003.69,53.3,49.1,85,,213
2020-04-05 11:55:00,1002.10,54.0,49.9,85,1,150,1003.69,53.3,49.1,85,,213
2020-04-05 12:00:00,1002.00,53.0,48.9,85,1,150,,,,,,
2020-04-05 12:15:00,1001.90,53.0,48.9,85,1,171,,,,,,
2020-04-05 12:30:00,1001.80,53.0,48.9,85,0,181,,,,,,
2020-04-05 12:40:00,1001.70,54.0,49.9,85,3,188,1002.94,52.5,48.7,87,,213
2020-04-05 12:45:00,1001.60,53.0,48.9,85,3,179,1002.94,52.5,48.7,87,,213
2020-04-05 12:50:00,1001.50,54.0,49.6,84,2,166,1002.94,52.5,48.7,87,,213
2020-04-05 12:55:00,1001.40,53.0,48.6,84,1,166,1002.94,52.5,48.7,87,,213
2020-04-05 13:00:00,1001.30,53.0,48.6,84,1,166,,,,,,
2020-04-05 13:15:00,1001.10,53.0,48.3,83,0,172,,,,,,
2020-04-05 13:30:00,1001.10,54.0,49.0,82,1,160,,,,,,
2020-04-05 13:45:00,1001.40,54.0,49.6,84,0,172,,,,,,
2020-04-05 14:00:00,1001.20,54.0,49.9,86,0,175,,,,,,
2020-04-05 14:15:00,1001.10,54.0,49.6,84,0,174,,,,,,
2020-04-05 14:30:00,1001.20,54.0,49.3,83,0,173,,,,,,
2020-04-05 14:45:00,1001.00,54.0,49.6,84,1,176,,,,,,
2020-04-05 15:00:00,1001.20,54.0,50.5,88,1,170,,,,,,
2020-04-05 15:15:00,1001.40,53.0,49.8,88,2,182,,,,,,
2020-04-05 15:30:00,1001.40,54.0,50.5,88,2,177,,,,,,
2020-04-05 15:45:00,1001.40,54.0,49.9,86,3,176,,,,,,
2020-04-05 16:00:00,1001.40,54.0,50.5,88,2,187,,,,,,
2020-04-05 16:15:00,1002.00,51.0,47.3,87,3,261,,,,,,
2020-04-05 16:30:00,1002.00,50.0,47.2,89,0,253,,,,,,
2020-04-05 16:45:00,1002.10,51.0,48.5,90,1,212,,,,,,
2020-04-05 17:00:00,1002.10,51.0,48.2,89,1,231,,,,,,
2020-04-05 17:15:00,1002.20,52.0,49.2,90,1,222,,,,,,
2020-04-05 17:30:00,1002.40,52.0,49.2,90,1,202,,,,,,
2020-04-05 17:45:00,1002.60,52.0,48.9,89,2,222,,,,,,
2020-04-05 18:00:00,1002.70,52.0,48.6,88,0,226,,,,,,
2020-04-05 18:15:00,1003.00,52.0,48.6,88,0,270,,,,,,
2020-04-05 18:30:00,1003.30,52.0,48.9,89,1,273,,,,,,
2020-04-05 18:45:00,1003.50,52.0,48.6,88,1,274,,,,,,
2020-04-05 19:00:00,1003.60,53.0,49.2,86,1,253,,,,,,
2020-04-05 19:15:00,1003.80,52.0,47.6,84,2,273,,,,,,
2020-04-05 19:30:00,1003.70,53.0,48.0,83,2,266,,,,,,
2020-04-05 19:45:00,1003.70,53.0,47.3,81,1,273,,,,,,
2020-04-05 20:00:00,1003.90,54.0,48.3,80,1,269,,,,,,
2020-04-05 20:15:00,1003.80,54.0,47.6,78,1,306,,,,,,
2020-04-05 20:30:00,1003.60,54.0,47.3,78,1,270,,,,,,
2020-04-05 20:45:00,1003.50,54.0,46.3,75,1,259,,,,,,
2020-04-05 21:00:00,1003.60,54.0,45.9,73,2,270,,,,,,
2020-04-05 21:15:00,1003.40,54.0,45.9,73,2,265,,,,,,
2020-04-05 21:30:00,1003.70,54.0,45.9,73,1,275,,,,,,
2020-04-05 21:45:00,1003.70,54.0,45.5,72,2,261,,,,,,
2020-04-05 22:00:00,1003.50,54.0,45.5,72,2,280,,,,,,
2020-04-05 22:15:00,1003.60,54.0,45.5,72,2,258,,,,,,
2020-04-05 22:30:00,1003.50,54.0,45.2,72,2,260,,,,,,
2020-04-05 22:45:00,1003.30,54.0,44.8,70,2,250,,,,,,
2020-04-05 23:00:00,1003.40,55.0,44.6,67,1,235,,,,,,
2020-04-05 23:15:00,1003.40,55.0,44.6,67,1,276,,,,,,
2020-04-05 23:30:00,1003.40,54.0,42.9,65,2,276,,,,,,
2020-04-05 23:45:00,1003.40,55.0,45.4,70,1,245,,,,,,
2020-04-06 00:15:00,1003.30,54.0,45.9,73,1,299,,,,,,
2020-04-06 00:30:00,1003.20,54.0,44.4,70,1,258,,,,,,
2020-04-06 00:40:00,1003.40,54.0,43.3,66,2,269,1004.85,52.2,44.2,74,,213
2020-04-06 00:45:00,1003.30,54.0,43.7,67,2,275,1004.85,52.2,44.2,74,,213
2020-04-06 00:50:00,1003.30,54.0,44.1,68,2,271,1004.85,52.2,44.2,74,,213
2020-04-06 00:55:00,1003.30,54.0,43.7,67,1,266,1004.85,52.2,44.2,74,,213
2020-04-06 01:00:00,1003.30,54.0,43.3,66,1,255,,,,,,
2020-04-06 01:15:00,1003.40,55.0,43.0,64,1,251,,,,,,
2020-04-06 01:30:00,1003.20,54.0,42.5,64,1,287,,,,,,
2020-04-06 01:40:00,1003.30,54.0,42.5,64,1,269,1004.75,52.3,42.6,69,,213
2020-04-06 01:45:00,1003.20,54.0,42.9,65,1,251,1004.75,52.3,42.6,69,,213
2020-04-06 01:50:00,1003.30,54.0,43.3,66,1,248,1004.75,52.3,42.6,69,,213
2020-04-06 01:55:00,1003.30,53.0,42.3,66,1,257,1004.75,52.3,42.7,69,,213
2020-04-06 02:00:00,1003.20,53.0,42.7,67,1,263,,,,,,
2020-04-06 02:15:00,1003.50,53.0,44.2,72,1,266,,,,,,
2020-04-06 02:30:00,1003.50,52.0,43.3,72,1,267,,,,,,
2020-04-06 02:40:00,1003.50,52.0,43.6,72,0,277,1005.00,51.3,42.4,71,,213
2020-04-06 02:45:00,1003.50,52.0,43.6,72,1,286,1005.00,51.3,42.4,71,,213
2020-04-06 02:50:00,1003.50,52.0,43.6,72,1,280,1005.00,51.3,42.4,71,,213
2020-04-06 02:55:00,1003.60,52.0,43.6,72,1,279,1005.00,51.3,42.4,71,,213
2020-04-06 03:00:00,1003.60,52.0,43.6,73,1,325,,,,,,
2020-04-06 03:15:00,1003.70,52.0,44.0,73,1,295,,,,,,
2020-04-06 03:30:00,1003.90,51.0,42.3,71,0,300,,,,,,
2020-04-06 03:40:00,1004.00,51.0,42.3,71,1,349,1005.57,50.6,42.1,72,,215
2020-04-06 03:45:00,1004.10,51.0,42.3,71,0,341,1005.57,50.6,42.1,72,,213
2020-04-06 03:50:00,1004.30,51.0,42.3,71,0,341,1005.57,50.6,42.1,72,,213
2020-04-06 03:55:00,1004.30,51.0,41.9,70,0,0,1005.57,50.6,42.1,72,,213
2020-04-06 04:00:00,1004.30,51.0,41.9,70,0,356,,,,,,
2020-04-06 04:15:00,1004.40,51.0,41.9,70,0,356,,,,,,
2020-04-06 04:30:00,1004.50,51.0,42.3,71,0,350,,,,,,
2020-04-06 04:40:00,1004.70,51.0,42.3,71,0,347,1006.09,50.5,41.6,71,,215
2020-04-06 04:45:00,1004.60,51.0,41.9,70,0,341,1006.09,50.5,41.4,70,,213
2020-04-06 04:50:00,1004.60,51.0,41.9,70,0,351,1006.09,50.5,41.4,70,,213
2020-04-06 04:55:00,1004.70,51.0,41.9,70,0,353,1006.09,50.5,41.7,71,,213
2020-04-06 05:00:00,1004.80,51.0,41.9,70,0,347,,,,,,
2020-04-06 05:15:00,1005.00,51.0,42.3,71,0,334,,,,,,
2020-04-06 05:30:00,1004.90,50.0,41.0,70,0,344,,,,,,
2020-04-06 05:40:00,1005.00,50.0,41.0,70,0,340,1006.47,49.8,41.1,71,,214
2020-04-06 05:45:00,1005.00,50.0,41.3,71,0,352,1006.47,49.8,41.1,71,,214
2020-04-06 05:50:00,1005.00,50.0,41.7,72,0,354,1006.47,49.8,41.1,71,,213
2020-04-06 05:55:00,1005.10,50.0,42.0,73,0,350,1006.47,49.8,41.1,71,,213
2020-04-06 06:00:00,1005.10,50.0,42.0,73,0,349,,,,,,
2020-04-06 06:15:00,1005.20,50.0,42.4,74,0,340,,,,,,
2020-04-06 06:30:00,1005.40,49.0,41.8,76,0,317,,,,,,
2020-04-06 06:40:00,1005.60,49.0,42.1,76,0,0,1007.04,48.5,41.6,77,,232
2020-04-06 06:45:00,1005.60,49.0,42.1,76,0,0,1007.04,48.5,41.6,76,,231
2020-04-06 06:50:00,1005.60,49.0,42.1,76,0,0,1007.04,48.5,41.1,75,,230
2020-04-06 06:55:00,1005.60,49.0,42.1,76,0,0,1007.04,48.5,41.1,75,,230
2020-04-06 07:00:00,1005.50,48.0,41.1,77,0,349,,,,,,
2020-04-06 07:15:00,1005.90,48.0,41.1,77,0,333,,,,,,
2020-04-06 07:30:00,1005.80,48.0,41.1,77,0,0,,,,,,
2020-04-06 07:40:00,1006.00,48.0,41.5,77,0,0,1007.50,47.4,40.5,76,,231
2020-04-06 07:45:00,1006.10,48.0,41.5,77,0,0,1007.50,47.4,40.5,76,,231
2020-04-06 07:50:00,1006.10,48.0,41.5,77,0,0,1007.50,47.4,40.5,76,,230
2020-04-06 07:55:00,1006.10,48.0,41.8,78,0,0,1007.50,47.4,40.8,77,,231
2020-04-06 08:00:00,1006.00,48.0,41.8,78,0,0,,,,,,
2020-04-06 08:15:00,1006.30,48.0,41.8,78,0,0,,,,,,
2020-04-06 08:30:00,1006.20,47.0,41.1,79,0,0,,,,,,
2020-04-06 08:40:00,1006.10,47.0,41.5,80,0,0,1007.65,46.9,40.3,77,,231
2020-04-06 08:45:00,1006.20,47.0,41.5,80,0,0,1007.65,46.9,40.3,77,,231
2020-04-06 08:50:00,1006.20,47.0,41.5,80,0,0,1007.65,46.9,40.3,77,,230
2020-04-06 08:55:00,1006.10,47.0,41.5,80,0,0,1007.65,46.9,40.3,77,,230
2020-04-06 09:00:00,1006.30,47.0,41.5,81,0,0,,,,,,
2020-04-06 09:15:00,1006.40,47.0,41.5,81,0,312,,,,,,
2020-04-06 09:30:00,1006.50,47.0,41.5,81,0,311,,,,,,
2020-04-06 09:40:00,1006.30,47.0,41.8,81,0,0,1007.65,46.1,39.8,78,,231
2020-04-06 09:45:00,1006.30,47.0,41.8,81,0,0,1007.65,46.1,39.8,78,,231
2020-04-06 09:50:00,1006.30,46.0,40.8,81,0,0,1007.65,46.1,39.8,78,,230
2020-04-06 09:55:00,1006.30,46.0,41.1,82,0,0,1007.65,46.1,39.8,78,,230
2020-04-06 10:00:00,1006.30,46.0,41.1,82,0,0,,,,,,
2020-04-06 10:15:00,1006.40,46.0,40.8,82,0,0,,,,,,
2020-04-06 10:30:00,1006.20,47.0,41.5,81,0,0,,,,,,
2020-04-06 10:40:00,1006.30,47.0,41.5,80,0,0,1007.80,45.9,39.5,78,,231
2020-04-06 10:45:00,1006.30,47.0,41.5,80,0,0,1007.80,46.4,39.5,76,,231
2020-04-06 10:50:00,1006.30,47.0,41.8,81,0,0,1007.80,45.9,39.5,78,,230
2020-04-06 10:55:00,1006.30,47.0,41.8,81,0,0,1007.80,46.4,39.5,76,,230
2020-04-06 11:00:00,1006.30,47.0,41.8,81,0,320,,,,,,
2020-04-06 11:15:00,1006.30,47.0,41.8,81,0,324,,,,,,
2020-04-06 11:30:00,1006.40,47.0,41.8,81,0,324,,,,,,
2020-04-06 11:40:00,1006.50,47.0,41.5,80,0,0,1007.96,46.4,40.0,78,,231
2020-04-06 11:45:00,1006.50,47.0,41.5,80,0,0,1007.96,46.4,40.0,78,,231
2020-04-06 11:50:00,1006.50,47.0,40.8,78,0,0,1007.96,46.4,40.0,78,,230
2020-04-06 11:55:00,1006.60,47.0,40.5,77,0,0,1007.96,46.4,40.0,78,,230
2020-04-06 12:00:00,1006.60,47.0,40.5,77,0,0,,,,,,
2020-04-06 12:15:00,1006.60,48.0,41.1,77,0,355,,,,,,
2020-04-06 12:30:00,1006.80,48.0,41.5,77,0,348,,,,,,
2020-04-06 12:40:00,1006.80,48.0,42.5,80,1,7,1008.33,46.1,40.2,79,,213
2020-04-06 12:45:00,1006.70,48.0,42.8,81,0,23,1008.33,46.1,40.2,79,,213
2020-04-06 12:50:00,1006.80,48.0,42.5,80,0,11,1008.33,46.1,40.2,79,,213
2020-04-06 12:55:00,1006.90,48.0,42.5,80,0,3,1008.33,46.1,40.2,79,,213
2020-04-06 13:00:00,1007.00,48.0,42.5,80,0,13,,,,,,
2020-04-06 13:15:00,1007.00,48.0,42.5,80,0,15,,,,,,
2020-04-06 13:30:00,1006.90,48.0,42.1,80,0,26,,,,,,
2020-04-06 13:45:00,1006.90,48.0,42.5,80,0,18,,,,,,
2020-04-06 14:00:00,1007.10,48.0,43.1,83,0,345,,,,,,
2020-04-06 14:15:00,1007.20,48.0,43.1,83,0,330,,,,,,
2020-04-06 14:30:00,1007.40,48.0,42.8,81,0,344,,,,,,
2020-04-06 14:45:00,1007.60,48.0,41.8,78,0,92,,,,,,
2020-04-06 15:00:00,1007.90,49.0,43.4,81,0,37,,,,,,
2020-04-06 15:15:00,1008.00,48.0,43.4,84,0,337,,,,,,
2020-04-06 15:30:00,1008.00,48.0,43.4,84,0,352,,,,,,
2020-04-06 15:45:00,1008.10,48.0,43.1,83,1,1,,,,,,
2020-04-06 16:00:00,1008.30,48.0,43.4,84,2,14,,,,,,
2020-04-06 16:15:00,1008.40,49.0,44.1,82,1,345,,,,,,
2020-04-06 16:30:00,1008.50,49.0,44.4,84,2,349,,,,,,
2020-04-06 16:45:00,1008.80,49.0,44.1,82,1,7,,,,,,
2020-04-06 17:00:00,1009.10,49.0,44.4,84,2,356,,,,,,
2020-04-06 17:15:00,1009.30,49.0,44.7,85,2,353,,,,,,
2020-04-06 17:30:00,1009.50,50.0,45.7,84,2,11,,,,,,
2020-04-06 17:45:00,1009.50,50.0,45.7,84,1,354,,,,,,
2020-04-06 18:00:00,1009.70,51.0,46.3,84,3,342,,,,,,
2020-04-06 18:15:00,1009.90,51.0,45.7,81,2,348,,,,,,
2020-04-06 18:30:00,1010.00,51.0,45.4,81,3,353,,,,,,
2020-04-06 18:45:00,1010.00,51.0,45.0,80,2,349,,,,,,
2020-04-06 19:00:00,1010.20,51.0,45.7,81,2,344,,,,,,
2020-04-06 19:15:00,1010.20,51.0,46.0,82,1,331,,,,,,
2020-04-06 19:30:00,1010.30,51.0,46.0,82,2,352,,,,,,
2020-04-06 19:45:00,1010.20,51.0,45.7,81,1,347,,,,,,
2020-04-06 20:00:00,1010.30,51.0,45.7,81,1,351,,,,,,
2020-04-06 20:15:00,1010.40,51.0,46.0,82,1,343,,,,,,
2020-04-06 20:30:00,1010.50,51.0,45.4,81,0,20,,,,,,
2020-04-06 20:45:00,1010.50,51.0,46.0,82,0,32,,,,,,
2020-04-06 21:00:00,1010.50,50.0,45.0,82,0,13,,,,,,
2020-04-06 21:15:00,1010.50,50.0,45.0,82,0,324,,,,,,
2020-04-06 21:30:00,1010.70,50.0,45.7,84,0,124,,,,,,
2020-04-06 21:45:00,1010.80,48.0,44.6,88,2,150,,,,,,
2020-04-06 22:00:00,1010.60,48.0,44.9,88,1,179,,,,,,
2020-04-06 22:15:00,1010.80,49.0,45.9,88,1,153,,,,,,
2020-04-06 22:30:00,1011.10,49.0,45.6,87,1,140,,,,,,
2020-04-06 22:45:00,1011.30,48.0,44.6,88,0,168,,,,,,
2020-04-06 23:00:00,1011.40,48.0,44.3,87,0,178,,,,,,
2020-04-06 23:15:00,1011.60,48.0,44.3,87,0,222,,,,,,
2020-04-06 23:30:00,1011.40,47.0,43.3,86,0,196,,,,,,
2020-04-06 23:45:00,1011.50,47.0,43.3,86,0,135,,,,,,
2020-04-07 00:15:00,1011.70,48.0,44.6,88,0,354,,,,,,
2020-04-07 00:30:00,1011.70,48.0,44.6,88,0,273,,,,,,
2020-04-07 00:40:00,1011.90,48.0,44.6,88,0,294,1013.29,47.3,44.2,88,,213
2020-04-07 00:45:00,1011.90,48.0,44.6,88,0,322,1013.29,47.3,44.2,88,,213
2020-04-07 00:50:00,1011.90,48.0,44.6,88,0,316,1013.29,47.3,44.2,88,,213
2020-04-07 00:55:00,1011.90,48.0,44.6,88,1,279,1013.29,47.3,44.2,88,,213
2020-04-07 01:00:00,1012.00,48.0,44.6,88,1,269,,,,,,
2020-04-07 01:15:00,1012.30,48.0,44.6,88,0,296,,,,,,
2020-04-07 01:30:00,1012.40,48.0,44.6,88,0,319,,,,,,
2020-04-07 01:45:00,1012.50,48.0,44.6,88,0,287,,,,,,
2020-04-07 02:00:00,1012.60,48.0,44.6,88,0,318,,,,,,
2020-04-07 02:15:00,1012.80,48.0,44.6,88,1,341,,,,,,
2020-04-07 02:30:00,1012.70,48.0,44.6,88,0,338,,,,,,
2020-04-07 02:40:00,1012.80,48.0,44.9,88,0,358,1014.39,47.6,44.8,90,,215
2020-04-07 02:45:00,1012.90,48.0,44.9,88,0,0,1014.39,47.6,44.8,90,,231
2020-04-07 02:50:00,1012.80,48.0,44.6,88,0,328,1014.39,47.6,44.8,90,,213
2020-04-07 02:55:00,1013.00,48.0,44.9,88,0,323,1014.39,47.6,44.8,90,,213
2020-04-07 03:00:00,1013.00,48.0,44.9,88,0,324,,,,,,
2020-04-07 03:15:00,1013.10,48.0,44.9,88,0,263,,,,,,
2020-04-07 03:30:00,1013.30,48.0,45.2,90,0,255,,,,,,
2020-04-07 03:45:00,1013.50,48.0,45.2,90,0,267,,,,,,
2020-04-07 04:00:00,1013.70,48.0,45.5,91,0,0,,,,,,
2020-04-07 04:15:00,1014.10,47.0,44.5,90,0,0,,,,,,
2020-04-07 04:30:00,1014.10,48.0,45.5,91,0,326,,,,,,
2020-04-07 04:40:00,1014.20,48.0,45.2,90,0,0,1015.91,47.1,43.2,85,,231
2020-04-07 04:45:00,1014.20,48.0,45.2,90,0,0,1015.91,47.1,43.2,85,,230
2020-04-07 04:50:00,1014.40,48.0,45.2,90,0,0,1015.91,47.1,43.2,85,,230
2020-04-07 04:55:00,1014.50,48.0,45.2,90,0,0,1015.91,47.1,43.2,85,,230
2020-04-07 05:00:00,1014.40,48.0,45.2,90,0,0,,,,,,
2020-04-07 05:15:00,1014.50,47.0,43.9,89,0,336,,,,,,
2020-04-07 05:30:00,1014.50,47.0,44.2,89,0,265,,,,,,
2020-04-07 05:40:00,1014.60,47.0,44.2,89,0,0,1016.29,47.1,42.8,85,,231
2020-04-07 05:45:00,1014.50,47.0,44.2,89,0,0,1016.29,47.1,42.8,85,,231
2020-04-07 05:50:00,1014.70,47.0,44.2,89,0,0,1016.29,47.1,42.8,85,,230
2020-04-07 05:55:00,1014.70,47.0,44.2,89,0,0,1016.29,47.1,42.8,85,,230
2020-04-07 06:00:00,1014.80,47.0,44.2,89,0,0,,,,,,
2020-04-07 06:15:00,1014.60,47.0,44.2,89,0,261,,,,,,
2020-04-07 06:30:00,1014.80,46.0,43.5,90,0,260,,,,,,
2020-04-07 06:40:00,1014.70,46.0,43.5,90,0,0,1016.50,46.4,42.3,85,,231
2020-04-07 06:45:00,1014.80,46.0,43.2,89,0,0,1016.50,46.4,42.3,85,,231
2020-04-07 06:50:00,1014.80,46.0,43.2,89,0,0,1016.50,46.4,42.3,85,,230
2020-04-07 06:55:00,1015.00,46.0,43.2,89,0,0,1016.50,46.4,42.3,85,,230
2020-04-07 07:00:00,1014.90,46.0,43.5,90,0,0,,,,,,
2020-04-07 07:15:00,1015.20,46.0,43.2,89,0,266,,,,,,
2020-04-07 07:30:00,1015.60,46.0,43.2,89,0,272,,,,,,
2020-04-07 07:40:00,1015.60,46.0,43.2,89,0,0,1017.17,45.9,42.4,87,,231
2020-04-07 07:45:00,1015.70,46.0,43.2,89,0,0,1017.17,45.9,42.4,87,,231
2020-04-07 07:50:00,1015.80,46.0,43.2,89,0,0,1017.17,45.9,42.4,87,,230
2020-04-07 07:55:00,1016.10,46.0,43.2,89,0,0,1017.17,45.9,42.4,87,,230
2020-04-07 08:00:00,1016.00,46.0,43.2,89,0,0,,,,,,
2020-04-07 08:15:00,1016.10,46.0,43.5,90,0,0,,,,,,
2020-04-07 08:30:00,1016.00,45.0,42.8,92,0,0,,,,,,
2020-04-07 08:40:00,1016.20,45.0,42.8,92,0,0,1017.61,46.1,42.4,86,,231
2020-04-07 08:45:00,1016.10,45.0,42.8,92,0,0,1017.61,46.1,42.4,86,,231
2020-04-07 08:50:00,1016.20,45.0,42.8,92,0,0,1017.61,46.1,42.4,86,,230
2020-04-07 08:55:00,1016.30,45.0,43.1,93,0,0,1017.61,46.1,42.4,86,,230
2020-04-07 09:00:00,1016.30,46.0,44.1,92,0,0,,,,,,
2020-04-07 09:15:00,1016.10,46.0,43.8,92,0,0,,,,,,
2020-04-07 09:30:00,1016.40,46.0,43.8,92,0,0,,,,,,
2020-04-07 09:40:00,1016.20,46.0,44.1,92,0,0,1017.48,46.4,42.6,86,,231
2020-04-07 09:45:00,1016.10,46.0,44.1,92,0,0,1017.48,46.4,42.6,86,,231
2020-04-07 09:50:00,1016.20,46.0,44.1,92,0,0,1017.48,46.4,42.6,86,,230
2020-04-07 09:55:00,1016.20,47.0,44.8,91,0,0,1017.48,46.4,42.6,86,,230
2020-04-07 10:00:00,1016.20,46.0,43.8,92,0,0,,,,,,
2020-04-07 10:15:00,1016.10,47.0,44.8,92,0,12,,,,,,
2020-04-07 10:30:00,1016.10,47.0,44.5,90,0,72,,,,,,
2020-04-07 10:40:00,1016.00,48.0,45.2,90,0,0,1017.23,46.8,43.1,87,,231
2020-04-07 10:45:00,1015.70,48.0,45.2,90,0,0,1017.23,46.8,43.1,87,,231
2020-04-07 10:50:00,1015.60,48.0,45.2,90,0,0,1017.23,46.8,43.1,87,,230
2020-04-07 10:55:00,1015.70,47.0,44.2,89,0,0,1017.23,46.8,43.3,87,,230
2020-04-07 11:00:00,1015.60,47.0,44.2,89,0,100,,,,,,
2020-04-07 11:15:00,1015.60,47.0,44.5,90,0,135,,,,,,
2020-04-07 11:30:00,1015.60,46.0,43.5,90,0,0,,,,,,
2020-04-07 11:45:00,1015.80,46.0,43.8,92,0,0,,,,,,
2020-04-07 12:00:00,1015.80,46.0,43.8,92,0,0,,,,,,
2020-04-07 12:15:00,1016.00,47.0,44.8,92,0,0,,,,,,
2020-04-07 12:30:00,1015.80,46.0,43.5,90,0,0,,,,,,
2020-04-07 12:40:00,1015.90,46.0,43.8,91,0,0,1017.64,46.2,41.8,84,,231
2020-04-07 12:45:00,1016.10,46.0,43.8,91,0,0,1017.64,46.2,41.8,84,,231
2020-04-07 12:50:00,1016.20,46.0,43.8,91,0,0,1017.64,46.2,41.8,84,,230
2020-04-07 12:55:00,1016.40,46.0,44.1,92,0,0,1017.64,46.2,41.8,84,,230
2020-04-07 13:00:00,1016.40,46.0,44.1,92,0,0,,,,,,
2020-04-07 13:15:00,1016.40,46.0,43.8,92,0,154,,,,,,
2020-04-07 13:30:00,1016.70,46.0,43.8,92,0,0,,,,,,
2020-04-07 13:45:00,1016.90,45.0,43.1,93,0,0,,,,,,
2020-04-07 14:00:00,1017.10,45.0,43.1,93,0,0,,,,,,
2020-04-07 14:15:00,1017.30,46.0,44.4,93,0,123,,,,,,
2020-04-07 14:30:00,1017.50,46.0,44.1,92,0,0,,,,,,
2020-04-07 14:45:00,1017.60,47.0,44.8,92,0,0,,,,,,
2020-04-07 15:00:00,1017.70,48.0,45.5,91,0,0,,,,,,
2020-04-07 15:15:00,1017.80,50.0,46.9,89,0,158,,,,,,
2020-04-07 15:30:00,1017.90,50.0,45.7,84,0,84,,,,,,
2020-04-07 15:45:00,1018.00,50.0,45.7,84,0,88,,,,,,
2020-04-07 16:00:00,1018.10,51.0,46.3,84,0,103,,,,,,
2020-04-07 16:15:00,1018.30,52.0,46.4,80,1,85,,,,,,
2020-04-07 16:30:00,1018.30,53.0,46.3,78,0,115,,,,,,
2020-04-07 16:45:00,1018.40,53.0,46.7,78,2,11,,,,,,
2020-04-07 17:00:00,1018.40,52.0,45.7,78,2,12,,,,,,
2020-04-07 17:15:00,1018.60,52.0,45.4,77,1,360,,,,,,
2020-04-07 17:30:00,1018.60,53.0,45.6,76,0,9,,,,,,
2020-04-07 17:45:00,1018.70,54.0,45.9,73,0,56,,,,,,
2020-04-07 18:00:00,1018.80,55.0,45.4,70,1,71,,,,,,
2020-04-07 18:15:00,1018.50,56.0,46.0,68,0,34,,,,,,
2020-04-07 18:30:00,1018.50,57.0,45.8,65,0,8,,,,,,
2020-04-07 18:45:00,1018.60,58.0,47.1,66,1,87,,,,,,
2020-04-07 19:00:00,1018.60,58.0,46.3,64,1,76,,,,,,
2020-04-07 19:15:00,1018.40,60.0,46.9,61,1,65,,,,,,
2020-04-07 19:30:00,1018.40,60.0,43.3,53,1,20,,,,,,
2020-04-07 19:45:00,1018.20,60.0,42.3,51,1,360,,,,,,
2020-04-07 20:00:00,1018.10,60.0,40.8,48,1,355,,,,,,
2020-04-07 20:15:00,1017.90,60.0,39.7,46,1,17,,,,,,
2020-04-07 20:30:00,1017.80,61.0,40.6,46,1,333,,,,,,
2020-04-07 20:45:00,1017.90,61.0,41.2,48,3,344,,,,,,
2020-04-07 21:00:00,1017.70,61.0,43.2,52,2,9,,,,,,
2020-04-07 21:15:00,1017.50,62.0,44.7,53,1,347,,,,,,
2020-04-07 21:30:00,1017.50,62.0,46.1,55,2,286,,,,,,
2020-04-07 21:45:00,1017.10,62.0,46.6,57,2,274,,,,,,
