"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-04-03 01:26:00,989.60,41.0,30.5,66,4,180,,,,,,
2020-04-03 01:46:00,989.90,41.0,30.5,66,6,177,,,,,,
2020-04-03 01:55:00,989.90,41.0,30.5,66,6,180,,,,,,
2020-04-03 02:15:00,990.00,41.0,30.5,66,6,186,,,,,,
2020-04-03 02:26:00,990.00,41.0,30.5,66,5,180,,,,,,
2020-04-03 02:35:00,990.00,41.0,30.9,67,4,180,,,,,,
2020-04-03 02:55:00,990.10,41.0,30.9,67,5,182,,,,,,
2020-04-03 03:15:00,990.00,41.0,30.5,66,6,180,,,,,,
2020-04-03 03:26:00,990.00,41.0,30.5,66,5,180,,,,,,
2020-04-03 03:35:00,990.20,41.0,30.9,67,3,180,,,,,,
2020-04-03 03:55:00,990.30,40.0,29.9,66,4,180,,,,,,
2020-04-03 04:15:00,990.30,41.0,30.9,67,3,180,,,,,,
2020-04-03 04:26:00,990.30,41.0,30.9,67,3,184,,,,,,
2020-04-03 04:46:00,990.30,41.0,30.5,66,2,180,,,,,,
2020-04-03 04:55:00,990.30,41.0,30.1,65,2,179,,,,,,
2020-04-03 05:15:00,990.30,41.0,29.8,64,3,180,,,,,,
2020-04-03 05:26:00,990.20,41.0,29.8,64,2,182,,,,,,
2020-04-03 05:35:00,990.10,41.0,29.4,62,3,187,,,,,,
2020-04-03 05:55:00,990.20,42.0,29.9,62,4,180,,,,,,
2020-04-03 06:15:00,990.10,42.0,29.5,61,4,180,,,,,,
2020-04-03 06:26:00,990.10,42.0,29.5,61,5,180,,,,,,
2020-04-03 06:46:00,990.00,43.0,29.7,58,4,183,,,,,,
2020-04-03 06:55:00,989.90,43.0,28.8,56,4,186,,,,,,
2020-04-03 07:15:00,989.70,44.0,28.9,54,4,180,,,,,,
2020-04-03 07:26:00,989.60,44.0,28.0,52,4,168,,,,,,
2020-04-03 07:46:00,989.40,45.0,28.0,50,5,180,,,,,,
2020-04-03 07:55:00,989.40,46.0,27.9,48,4,183,,,,,,
2020-04-03 08:16:00,989.10,47.0,27.3,46,4,180,,,,,,
2020-04-03 08:26:00,989.00,48.0,27.1,44,7,180,,,,,,
2020-04-03 08:35:00,988.80,48.0,26.0,42,8,184,,,,,,
2020-04-03 08:55:00,988.90,48.0,24.8,39,8,177,,,,,,
2020-04-03 09:15:00,988.90,48.0,24.8,39,6,180,,,,,,
2020-04-03 09:26:00,988.80,49.0,25.1,38,5,168,,,,,,
2020-04-03 09:46:00,988.70,49.0,23.9,36,8,180,,,,,,
2020-04-03 09:55:00,988.70,49.0,23.2,35,8,185,,,,,,
2020-04-03 10:15:00,988.60,49.0,23.2,35,7,191,,,,,,
2020-04-03 10:26:00,988.60,49.0,23.2,35,6,180,,,,,,
2020-04-03 10:35:00,988.50,50.0,23.4,35,7,180,,,,,,
2020-04-03 10:56:00,988.30,50.0,20.6,30,9,180,,,,,,
2020-04-03 11:15:00,988.30,50.0,20.6,30,10,190,,,,,,
2020-04-03 11:26:00,988.30,50.0,19.8,29,12,180,,,,,,
2020-04-03 11:46:00,988.30,51.0,20.7,29,6,180,,,,,,
2020-04-03 11:56:00,988.20,51.0,20.7,29,11,180,,,,,,
2020-04-03 12:15:00,987.90,52.0,19.9,28,10,180,,,,,,
2020-04-03 12:26:00,987.90,52.0,19.9,28,9,180,,,,,,
2020-04-03 12:35:00,987.90,52.0,19.1,26,13,180,,,,,,
2020-04-03 12:55:00,987.70,52.0,20.7,28,6,180,,,,,,
2020-04-03 13:06:00,987.60,53.0,19.9,27,6,173,,,,,,
2020-04-03 13:26:00,987.40,55.0,19.8,25,6,180,,,,,,
2020-04-03 13:46:00,987.20,54.0,17.1,22,6,180,,,,,,
2020-04-03 13:55:00,987.20,54.0,18.0,24,6,180,,,,,,
2020-04-03 14:06:00,987.10,54.0,18.0,24,6,192,,,,,,
2020-04-03 14:26:00,987.10,54.0,18.0,24,9,185,,,,,,
2020-04-03 14:35:00,987.00,53.0,19.1,26,6,180,,,,,,
2020-04-03 14:55:00,986.90,53.0,19.9,27,3,180,,,,,,
2020-04-03 15:15:00,986.90,53.0,19.9,27,3,180,,,,,,
2020-04-03 15:26:00,987.00,53.0,19.9,27,3,185,,,,,,
2020-04-03 15:40:00,987.00,53.0,20.8,27,5,180,,,,,,
2020-04-03 15:50:00,987.00,53.0,21.6,29,4,180,,,,,,
2020-04-03 16:15:00,987.00,53.0,21.6,29,2,176,,,,,,
2020-04-03 16:26:00,987.10,52.0,20.7,28,2,182,,,,,,
2020-04-03 16:46:00,987.20,52.0,20.7,28,4,180,,,,,,
2020-04-03 16:55:00,987.40,52.0,20.7,28,3,180,,,,,,
2020-04-03 17:15:00,987.50,52.0,20.7,28,2,180,,,,,,
2020-04-03 17:26:00,987.60,52.0,20.7,28,4,180,,,,,,
2020-04-03 17:46:00,987.80,52.0,20.7,28,3,180,,,,,,
2020-04-03 17:55:00,987.90,52.0,20.7,28,3,180,,,,,,
2020-04-03 18:15:00,987.90,52.0,20.7,28,4,180,,,,,,
2020-04-03 18:26:00,988.10,52.0,20.7,28,4,175,,,,,,
2020-04-03 18:35:00,988.20,52.0,20.7,28,6,180,,,,,,
2020-04-03 18:55:00,988.40,52.0,20.7,28,5,187,,,,,,
2020-04-03 19:15:00,989.10,51.0,22.2,31,7,195,,,,,,
2020-04-03 19:26:00,989.30,51.0,25.0,36,8,180,,,,,,
2020-04-03 19:46:00,989.50,50.0,27.8,41,3,180,,,,,,
2020-04-03 19:55:00,989.50,49.0,28.6,44,6,178,,,,,,
2020-04-03 20:15:00,989.80,48.0,31.2,51,4,183,,,,,,
2020-04-03 20:26:00,990.00,48.0,31.2,51,6,186,,,,,,
2020-04-03 20:35:00,990.20,48.0,31.7,52,6,180,,,,,,
2020-04-03 20:55:00,990.80,47.0,31.2,54,10,180,,,,,,
2020-04-03 21:15:00,990.80,45.0,29.8,55,9,180,,,,,,
2020-04-03 21:26:00,990.60,45.0,28.9,53,6,180,,,,,,
2020-04-03 21:35:00,990.50,45.0,28.4,52,6,180,,,,,,
2020-04-03 21:55:00,990.70,45.0,28.9,53,4,180,,,,,,
2020-04-03 22:15:00,990.80,44.0,28.9,54,4,180,,,,,,
2020-04-03 22:26:00,991.00,44.0,28.9,54,4,180,,,,,,
2020-04-03 22:46:00,991.20,44.0,29.3,55,4,180,,,,,,
2020-04-03 22:55:00,991.30,44.0,30.2,57,5,182,,,,,,
2020-04-03 23:15:00,991.40,43.0,30.1,60,4,180,,,,,,
2020-04-03 23:26:00,991.40,43.0,30.1,60,4,180,,,,,,
2020-04-03 23:46:00,991.60,43.0,30.1,60,6,180,,,,,,
2020-04-03 23:55:00,991.70,43.0,29.7,58,5,180,,,,,,
2020-04-04 00:15:00,991.90,43.0,29.7,58,6,180,,,,,,
2020-04-04 00:26:00,992.00,43.0,29.2,58,5,180,,,,,,
2020-04-04 00:35:00,991.90,43.0,28.4,56,3,180,,,,,,
2020-04-04 00:55:00,992.10,44.0,28.4,54,7,180,,,,,,
2020-04-04 01:15:00,992.40,43.0,27.9,54,6,180,,,,,,
2020-04-04 01:26:00,992.50,43.0,27.9,54,3,200,,,,,,
2020-04-04 01:46:00,992.70,43.0,28.8,56,4,180,,,,,,
2020-04-04 01:55:00,992.80,42.0,27.9,56,4,183,,,,,,
2020-04-04 02:15:00,993.10,42.0,28.7,58,4,180,,,,,,
2020-04-04 02:26:00,993.30,42.0,29.1,59,5,183,,,,,,
2020-04-04 02:46:00,993.60,41.0,28.6,61,4,180,,,,,,
2020-04-04 02:55:00,993.70,41.0,28.6,61,4,180,,,,,,
2020-04-04 03:15:00,994.00,41.0,29.4,62,4,180,,,,,,
2020-04-04 03:26:00,994.10,41.0,29.4,62,5,180,,,,,,
2020-04-04 03:46:00,994.40,40.0,28.4,63,3,183,,,,,,
2020-04-04 03:55:00,994.60,41.0,29.4,62,4,180,,,,,,
2020-04-04 04:15:00,994.80,41.0,29.4,62,4,180,,,,,,
2020-04-04 04:26:00,995.00,41.0,29.0,61,5,180,,,,,,
2020-04-04 04:46:00,995.30,41.0,28.6,61,5,180,,,,,,
2020-04-04 04:55:00,995.30,41.0,28.6,61,5,179,,,,,,
2020-04-04 05:15:00,995.50,41.0,25.6,53,4,181,,,,,,
2020-04-04 05:26:00,995.60,42.0,25.2,51,2,185,,,,,,
2020-04-04 05:35:00,995.70,42.0,24.7,49,4,163,,,,,,
2020-04-04 05:55:00,995.80,42.0,20.0,41,3,175,,,,,,
2020-04-04 06:15:00,996.10,43.0,16.6,33,2,201,,,,,,
2020-04-04 06:26:00,996.20,43.0,16.6,33,3,200,,,,,,
2020-04-04 06:35:00,996.30,43.0,17.2,34,4,177,,,,,,
2020-04-04 06:55:00,996.50,43.0,19.1,38,5,180,,,,,,
2020-04-04 07:15:00,996.70,44.0,16.8,33,6,190,,,,,,
2020-04-04 07:26:00,996.70,44.0,16.1,32,5,180,,,,,,
2020-04-04 07:35:00,996.90,44.0,16.1,32,3,180,,,,,,
2020-04-04 07:55:00,997.00,44.0,16.1,32,4,180,,,,,,
2020-04-04 08:06:00,997.10,45.0,16.9,32,3,180,,,,,,
2020-04-04 08:26:00,997.20,45.0,17.6,33,8,180,,,,,,
2020-04-04 08:35:00,997.40,44.0,20.0,37,8,180,,,,,,
2020-04-04 08:55:00,997.70,43.0,21.5,42,7,180,,,,,,
2020-04-04 09:15:00,998.10,42.0,25.2,51,6,180,,,,,,
2020-04-04 09:26:00,998.20,42.0,27.0,55,7,183,,,,,,
2020-04-04 09:46:00,998.40,42.0,29.5,61,5,180,,,,,,
2020-04-04 09:55:00,998.40,42.0,28.7,58,7,180,,,,,,
2020-04-04 10:15:00,998.70,43.0,27.1,52,7,180,,,,,,
2020-04-04 10:26:00,998.70,43.0,26.1,50,8,185,,,,,,
2020-04-04 10:36:00,998.60,43.0,25.6,50,7,180,,,,,,
2020-04-04 10:55:00,998.70,44.0,26.1,48,5,180,,,,,,
2020-04-04 11:15:00,998.80,44.0,24.0,45,7,180,,,,,,
2020-04-04 11:26:00,998.90,45.0,24.4,43,6,180,,,,,,
2020-04-04 11:35:00,999.10,45.0,23.3,41,7,180,,,,,,
2020-04-04 11:55:00,1000.10,42.0,28.3,58,5,178,,,,,,
2020-04-04 12:15:00,999.80,42.0,28.3,58,1,187,,,,,,
2020-04-04 12:26:00,999.80,45.0,26.5,47,3,177,,,,,,
2020-04-04 12:35:00,999.60,47.0,25.7,43,5,184,,,,,,
2020-04-04 12:55:00,999.70,46.0,23.6,40,5,180,,,,,,
2020-04-04 13:15:00,999.80,46.0,23.6,40,5,180,,,,,,
2020-04-04 13:26:00,999.70,48.0,25.4,41,6,180,,,,,,
2020-04-04 13:46:00,999.70,50.0,22.0,32,6,180,,,,,,
2020-04-04 13:55:00,999.80,49.0,20.4,31,6,183,,,,,,
2020-04-04 14:15:00,1000.10,51.0,21.4,30,1,312,,,,,,
2020-04-04 14:26:00,1000.20,54.0,13.8,19,6,180,,,,,,
2020-04-04 14:35:00,1000.40,51.0,12.5,20,4,195,,,,,,
2020-04-04 14:55:00,1000.80,48.0,12.0,22,6,180,,,,,,
2020-04-04 15:15:00,1001.20,47.0,12.1,24,6,169,,,,,,
2020-04-04 15:26:00,1001.20,46.0,6.1,18,4,186,,,,,,
2020-04-04 15:35:00,1001.40,46.0,4.9,17,3,180,,,,,,
2020-04-04 15:55:00,1001.60,46.0,4.9,17,3,167,,,,,,
2020-04-04 16:06:00,1001.90,46.0,4.9,17,7,188,,,,,,
2020-04-04 16:26:00,1002.50,45.0,9.5,23,3,349,,,,,,
2020-04-04 16:35:00,1002.70,44.0,11.3,26,4,2,,,,,,
2020-04-04 16:55:00,1003.10,44.0,13.8,28,2,212,,,,,,
2020-04-04 17:15:00,1003.30,43.0,12.9,28,5,188,,,,,,
2020-04-04 17:26:00,1003.50,43.0,12.9,28,2,177,,,,,,
2020-04-04 17:35:00,1003.60,43.0,13.7,29,6,180,,,,,,
2020-04-04 17:55:00,1003.70,42.0,14.3,32,2,188,,,,,,
2020-04-04 18:15:00,1003.90,42.0,15.7,34,1,166,,,,,,
2020-04-04 18:26:00,1004.00,42.0,16.4,35,1,178,,,,,,
2020-04-04 18:46:00,1004.30,42.0,18.3,38,2,167,,,,,,
2020-04-04 18:55:00,1004.30,41.0,18.0,38,3,190,,,,,,
2020-04-04 19:15:00,1004.50,41.0,18.6,40,3,180,,,,,,
2020-04-04 19:26:00,1004.50,41.0,18.6,40,3,180,,,,,,
2020-04-04 19:46:00,1004.70,41.0,20.2,43,4,180,,,,,,
2020-04-04 19:55:00,1004.80,41.0,20.2,43,1,169,,,,,,
2020-04-04 20:15:00,1004.90,40.0,19.3,43,0,150,,,,,,
2020-04-04 20:26:00,1005.10,40.0,19.3,43,1,194,,,,,,
2020-04-04 20:36:00,1005.20,40.0,19.3,43,5,180,,,,,,
2020-04-04 20:55:00,1005.40,39.0,19.0,44,3,180,,,,,,
2020-04-04 21:15:00,1005.50,39.0,20.5,47,2,180,,,,,,
2020-04-04 21:26:00,1005.60,39.0,21.0,47,3,180,,,,,,
2020-04-04 21:35:00,1005.70,39.0,21.5,49,4,180,,,,,,
2020-04-04 21:55:00,1005.80,38.0,21.0,49,2,174,,,,,,
2020-04-04 22:15:00,1006.00,38.0,22.0,52,3,171,,,,,,
2020-04-04 22:26:00,1006.00,37.0,20.6,50,3,182,,,,,,
2020-04-04 22:35:00,1005.90,37.0,19.2,48,2,173,,,,,,
2020-04-04 22:55:00,1006.10,37.0,20.1,50,3,180,,,,,,
2020-04-04 23:15:00,1006.10,36.0,19.6,51,3,187,,,,,,
2020-04-04 23:26:00,1006.10,36.0,20.1,51,3,180,,,,,,
2020-04-04 23:46:00,1006.10,36.0,20.1,51,4,180,,,,,,
2020-04-04 23:55:00,1006.20,36.0,20.6,53,2,184,,,,,,
2020-04-05 00:15:00,1006.10,36.0,21.0,54,2,174,,,,,,
2020-04-05 00:26:00,1006.00,36.0,21.0,54,1,175,,,,,,
2020-04-05 00:46:00,1006.00,36.0,21.4,55,1,196,,,,,,
2020-04-05 00:55:00,1006.10,36.0,21.8,55,2,180,,,,,,
2020-04-05 01:15:00,1006.10,36.0,22.3,56,3,180,,,,,,
2020-04-05 01:26:00,1006.20,36.0,22.3,56,2,183,,,,,,
2020-04-05 01:35:00,1006.20,36.0,22.3,56,2,181,,,,,,
2020-04-05 01:55:00,1006.10,36.0,22.7,58,2,180,,,,,,
2020-04-05 02:15:00,1005.90,36.0,22.7,58,3,180,,,,,,
2020-04-05 02:26:00,1006.00,36.0,22.7,58,3,180,,,,,,
2020-04-05 02:35:00,1006.00,36.0,23.1,58,3,180,,,,,,
2020-04-05 02:55:00,1006.00,36.0,23.1,58,3,180,,,,,,
2020-04-05 03:15:00,1006.10,35.0,22.5,60,3,180,,,,,,
2020-04-05 03:26:00,1006.20,36.0,23.5,59,2,180,,,,,,
2020-04-05 03:35:00,1006.20,36.0,23.5,59,3,180,,,,,,
2020-04-05 03:55:00,1006.20,36.0,23.1,58,4,180,,,,,,
2020-04-05 04:15:00,1006.30,36.0,23.1,58,4,193,,,,,,
2020-04-05 04:26:00,1006.20,36.0,23.1,58,5,180,,,,,,
2020-04-05 04:35:00,1006.30,36.0,23.1,58,5,180,,,,,,
2020-04-05 04:55:00,1006.30,36.0,23.1,58,4,180,,,,,,
2020-04-05 05:15:00,1006.50,36.0,22.7,58,6,180,,,,,,
2020-04-05 05:26:00,1006.70,37.0,23.6,57,7,180,,,,,,
2020-04-05 05:35:00,1006.70,37.0,23.6,57,9,180,,,,,,
2020-04-05 05:55:00,1006.60,37.0,23.2,56,7,185,,,,,,
2020-04-05 06:15:00,1006.70,37.0,23.2,56,5,183,,,,,,
2020-04-05 06:26:00,1006.80,38.0,23.7,56,5,204,,,,,,
2020-04-05 06:35:00,1006.90,38.0,23.7,56,3,184,,,,,,
2020-04-05 06:55:00,1006.90,39.0,24.2,55,6,180,,,,,,
2020-04-05 07:15:00,1007.00,37.0,24.4,59,4,179,,,,,,
2020-04-05 07:26:00,1006.90,36.0,27.2,69,1,185,,,,,,
2020-04-05 07:35:00,1006.90,36.0,27.5,70,2,172,,,,,,
2020-04-05 07:55:00,1006.70,38.0,28.0,66,6,180,,,,,,
2020-04-05 08:15:00,1006.60,39.0,26.3,60,4,183,,,,,,
2020-04-05 08:26:00,1006.60,40.0,25.6,56,7,180,,,,,,
2020-04-05 08:35:00,1006.50,40.0,24.7,53,6,180,,,,,,
2020-04-05 08:55:00,1006.10,41.0,23.8,49,2,183,,,,,,
2020-04-05 09:06:00,1006.20,41.0,22.8,47,4,180,,,,,,
2020-04-05 09:26:00,1006.30,39.0,19.5,44,3,182,,,,,,
2020-04-05 09:35:00,1006.20,40.0,23.4,51,3,174,,,,,,
2020-04-05 09:55:00,1007.10,38.0,21.0,49,7,355,,,,,,
2020-04-05 10:15:00,1006.40,39.0,22.9,51,5,180,,,,,,
2020-04-05 10:26:00,1006.30,40.0,20.4,44,6,180,,,,,,
2020-04-05 10:46:00,1006.50,42.0,12.8,29,7,96,,,,,,
2020-04-05 10:55:00,1007.20,40.0,13.2,33,11,355,,,,,,
2020-04-05 11:15:00,1007.10,40.0,15.2,36,8,187,,,,,,
2020-04-05 11:26:00,1007.00,38.0,18.1,44,2,335,,,,,,
2020-04-05 11:35:00,1007.00,40.0,18.2,40,2,173,,,,,,
2020-04-05 11:55:00,1006.90,43.0,12.9,28,5,184,,,,,,
2020-04-05 12:06:00,1006.90,43.0,12.2,27,5,192,,,,,,
2020-04-05 12:26:00,1007.70,41.0,7.0,24,5,54,,,,,,
2020-04-05 12:35:00,1007.80,40.0,11.8,30,7,0,,,,,,
2020-04-05 12:55:00,1007.60,41.0,12.0,30,3,296,,,,,,
2020-04-05 13:15:00,1007.70,42.0,8.8,24,6,174,,,,,,
2020-04-05 13:26:00,1007.80,42.0,6.9,22,11,0,,,,,,
2020-04-05 13:35:00,1007.80,42.0,4.9,20,10,334,,,,,,
2020-04-05 13:55:00,1008.00,43.0,4.7,20,6,182,,,,,,
2020-04-05 14:15:00,1008.50,39.0,17.3,41,5,358,,,,,,
2020-04-05 14:26:00,1008.40,39.0,17.3,41,5,5,,,,,,
2020-04-05 14:35:00,1008.40,39.0,15.0,36,3,12,,,,,,
2020-04-05 14:55:00,1008.60,42.0,12.1,29,5,305,,,,,,
2020-04-05 15:15:00,1008.80,40.0,11.8,30,6,203,,,,,,
2020-04-05 15:26:00,1009.20,39.0,13.7,35,6,273,,,,,,
2020-04-05 15:35:00,1009.10,38.0,15.3,39,6,355,,,,,,
2020-04-05 15:55:00,1009.20,39.0,13.7,35,3,182,,,,,,
2020-04-05 16:15:00,1009.40,39.0,12.4,32,1,186,,,,,,
2020-04-05 16:26:00,1009.60,39.0,13.0,34,3,321,,,,,,
2020-04-05 16:35:00,1009.80,38.0,12.2,33,3,349,,,,,,
2020-04-05 16:55:00,1009.90,38.0,11.5,32,3,180,,,,,,
2020-04-05 17:15:00,1010.20,38.0,11.5,32,3,317,,,,,,
2020-04-05 17:26:00,1010.20,38.0,11.5,32,3,356,,,,,,
2020-04-05 17:42:00,1010.50,37.0,10.6,32,7,90,,,,,,
2020-04-05 17:50:00,1010.50,37.0,9.2,31,3,0,,,,,,
2020-04-05 18:15:00,1010.60,36.0,9.0,32,3,355,,,,,,
2020-04-05 18:26:00,1010.70,36.0,9.0,32,3,349,,,,,,
2020-04-05 18:35:00,1010.70,36.0,9.7,33,2,186,,,,,,
2020-04-05 18:55:00,1010.80,36.0,11.0,34,3,207,,,,,,
2020-04-05 19:15:00,1011.00,36.0,10.4,34,1,176,,,,,,
2020-04-05 19:26:00,1010.90,36.0,12.3,36,1,257,,,,,,
2020-04-05 19:35:00,1011.00,36.0,12.9,38,3,180,,,,,,
2020-04-05 19:55:00,1010.90,35.0,14.2,41,1,182,,,,,,
2020-04-05 20:15:00,1010.90,35.0,13.7,41,3,174,,,,,,
2020-04-05 20:26:00,1011.00,35.0,12.6,38,2,180,,,,,,
2020-04-05 20:35:00,1011.10,35.0,12.6,38,2,183,,,,,,
2020-04-05 20:55:00,1011.00,35.0,12.6,38,1,174,,,,,,
2020-04-05 21:15:00,1011.20,34.0,11.7,39,1,198,,,,,,
2020-04-05 21:26:00,1011.30,34.0,11.7,39,0,327,,,,,,
2020-04-05 21:35:00,1011.40,34.0,11.1,37,4,181,,,,,,
2020-04-05 21:55:00,1011.40,35.0,9.5,34,2,205,,,,,,
2020-04-05 22:15:00,1011.50,34.0,8.0,33,2,161,,,,,,
2020-04-05 22:26:00,1011.60,34.0,8.0,33,2,172,,,,,,
2020-04-05 22:35:00,1011.70,34.0,8.0,33,5,180,,,,,,
2020-04-05 22:55:00,1011.80,34.0,9.3,35,3,170,,,,,,
2020-04-05 23:15:00,1012.00,34.0,9.9,35,2,344,,,,,,
2020-04-05 23:26:00,1012.10,33.0,10.2,38,3,210,,,,,,
2020-04-05 23:35:00,1012.20,33.0,10.2,38,2,14,,,,,,
2020-04-05 23:55:00,1012.40,33.0,10.8,39,5,182,,,,,,
2020-04-06 00:15:00,1012.40,33.0,9.0,35,4,181,,,,,,
2020-04-06 00:26:00,1012.50,33.0,8.4,35,4,176,,,,,,
2020-04-06 00:35:00,1012.60,33.0,7.7,34,3,191,,,,,,
2020-04-06 00:55:00,1012.70,33.0,6.4,32,4,180,,,,,,
2020-04-06 01:15:00,1012.90,33.0,5.7,30,3,343,,,,,,
2020-04-06 01:26:00,1013.00,33.0,5.7,30,4,345,,,,,,
2020-04-06 01:35:00,1013.10,33.0,5.7,30,5,318,,,,,,
2020-04-06 01:55:00,1013.40,32.0,4.8,31,4,355,,,,,,
2020-04-06 02:15:00,1013.50,32.0,4.8,31,4,352,,,,,,
2020-04-06 02:25:00,1013.60,32.0,5.5,32,5,11,,,,,,
2020-04-06 02:35:00,1013.70,32.0,5.5,32,5,356,,,,,,
2020-04-06 02:55:00,1013.80,32.0,5.5,32,5,0,,,,,,
2020-04-06 03:15:00,1014.20,32.0,5.5,32,5,343,,,,,,
2020-04-06 03:26:00,1014.40,32.0,5.5,32,4,8,,,,,,
2020-04-06 03:45:00,1014.60,32.0,6.2,33,4,25,,,,,,
2020-04-06 03:55:00,1014.70,32.0,6.2,33,4,32,,,,,,
2020-04-06 04:15:00,1014.70,32.0,6.2,33,4,150,,,,,,
2020-04-06 04:26:00,1014.80,32.0,6.8,33,5,0,,,,,,
2020-04-06 04:35:00,1014.80,32.0,6.8,33,4,350,,,,,,
2020-04-06 04:55:00,1014.90,33.0,7.7,34,4,23,,,,,,
2020-04-06 05:15:00,1015.00,34.0,8.0,33,5,12,,,,,,
2020-04-06 05:26:00,1015.00,34.0,8.0,33,3,341,,,,,,
2020-04-06 05:45:00,1015.20,34.0,7.3,32,6,0,,,,,,
2020-04-06 05:55:00,1015.30,34.0,7.3,32,6,5,,,,,,
2020-04-06 06:15:00,1015.30,35.0,7.5,31,4,347,,,,,,
2020-04-06 06:25:00,1015.40,35.0,7.5,31,6,330,,,,,,
2020-04-06 06:45:00,1015.50,35.0,6.7,30,6,9,,,,,,
2020-04-06 06:55:00,1015.40,35.0,6.0,28,5,0,,,,,,
2020-04-06 07:15:00,1015.70,36.0,6.1,27,6,339,,,,,,
2020-04-06 07:25:00,1015.80,36.0,6.1,27,6,338,,,,,,
2020-04-06 07:45:00,1015.80,36.0,6.1,27,6,11,,,,,,
2020-04-06 07:55:00,1015.70,36.0,6.1,27,4,351,,,,,,
2020-04-06 08:15:00,1016.10,36.0,6.1,27,7,339,,,,,,
2020-04-06 08:25:00,1016.00,36.0,2.8,23,9,2,,,,,,
2020-04-06 08:45:00,1015.90,37.0,0.7,20,5,17,,,,,,
2020-04-06 08:55:00,1015.90,37.0,0.7,20,5,350,,,,,,
2020-04-06 09:05:00,1015.80,38.0,3.5,22,6,340,,,,,,
2020-04-06 09:26:00,1015.80,38.0,3.5,22,5,11,,,,,,
2020-04-06 09:45:00,1015.90,38.0,2.6,22,8,337,,,,,,
2020-04-06 09:56:00,1015.80,38.0,2.6,22,6,8,,,,,,
2020-04-06 10:15:00,1015.70,39.0,4.4,22,5,357,,,,,,
2020-04-06 10:25:00,1015.80,39.0,4.4,22,6,318,,,,,,
2020-04-06 10:45:00,1015.70,40.0,4.3,21,6,342,,,,,,
2020-04-06 10:55:00,1015.50,40.0,3.3,21,4,288,,,,,,
2020-04-06 11:15:00,1015.50,41.0,4.1,21,3,180,,,,,,
2020-04-06 11:25:00,1015.50,41.0,4.1,21,4,1,,,,,,
2020-04-06 11:45:00,1015.50,40.0,3.3,21,5,15,,,,,,
2020-04-06 11:55:00,1015.50,40.0,3.3,21,4,187,,,,,,
2020-04-06 12:15:00,1015.60,41.0,4.1,21,3,259,,,,,,
2020-04-06 12:25:00,1015.50,40.0,3.3,21,5,178,,,,,,
2020-04-06 12:45:00,1015.60,40.0,4.3,21,1,277,,,,,,
2020-04-06 12:55:00,1015.50,40.0,4.3,21,6,346,,,,,,
2020-04-06 13:15:00,1015.70,40.0,4.3,21,4,343,,,,,,
2020-04-06 13:26:00,1015.70,40.0,4.3,21,5,315,,,,,,
2020-04-06 13:45:00,1015.90,40.0,6.2,24,5,5,,,,,,
2020-04-06 13:55:00,1015.80,40.0,6.2,24,2,341,,,,,,
2020-04-06 14:15:00,1015.90,40.0,7.0,24,6,192,,,,,,
2020-04-06 14:25:00,1016.10,39.0,7.1,26,6,182,,,,,,
2020-04-06 14:45:00,1016.10,39.0,9.5,28,6,354,,,,,,
2020-04-06 14:55:00,1016.10,39.0,10.2,30,7,357,,,,,,
2020-04-06 15:15:00,1016.00,38.0,10.8,31,4,19,,,,,,
2020-04-06 15:25:00,1016.10,39.0,11.7,31,4,2,,,,,,
2020-04-06 15:35:00,1016.10,38.0,10.8,31,5,337,,,,,,
2020-04-06 15:55:00,1016.20,38.0,10.8,31,4,349,,,,,,
2020-04-06 16:15:00,1016.30,38.0,11.5,32,5,338,,,,,,
2020-04-06 16:25:00,1016.30,38.0,11.5,32,3,3,,,,,,
2020-04-06 16:45:00,1016.50,38.0,11.5,32,4,0,,,,,,
2020-04-06 16:55:00,1016.50,38.0,10.8,31,4,356,,,,,,
2020-04-06 17:15:00,1016.70,38.0,11.5,32,2,347,,,,,,
2020-04-06 17:25:00,1016.70,38.0,11.5,32,1,45,,,,,,
2020-04-06 17:45:00,1016.80,38.0,10.8,31,2,18,,,,,,
2020-04-06 17:55:00,1016.80,38.0,11.5,32,2,315,,,,,,
2020-04-06 18:15:00,1017.00,38.0,11.5,32,3,360,,,,,,
2020-04-06 18:25:00,1017.00,38.0,11.5,32,2,348,,,,,,
2020-04-06 18:45:00,1017.20,38.0,10.8,31,0,211,,,,,,
2020-04-06 18:55:00,1017.30,38.0,10.1,30,1,168,,,,,,
2020-04-06 19:15:00,1017.30,37.0,7.7,28,1,5,,,,,,
2020-04-06 19:25:00,1017.40,37.0,7.7,28,1,184,,,,,,
2020-04-06 19:45:00,1017.50,37.0,3.6,23,1,207,,,,,,
2020-04-06 19:55:00,1017.70,37.0,3.6,23,1,169,,,,,,
2020-04-06 20:15:00,1017.80,36.0,2.8,23,1,189,,,,,,
2020-04-06 20:25:00,1017.90,36.0,2.8,23,1,142,,,,,,
2020-04-06 20:45:00,1018.10,36.0,2.8,23,0,167,,,,,,
2020-04-06 20:55:00,1018.40,35.0,3.6,25,0,135,,,,,,
